7.5	8.5	0.00578639	0.00838305
8	8.5	0.00541017	0.0065055
8.5	8.5	0.00510694	0.00476327
9	8.5	0.00489308	0.00312342
9.5	8.5	0.00477972	0.00154887
-9.5	9	-0.00260291	0.00126174
-9	9	-0.00274629	0.00258011
-8.5	9	-0.00295393	0.00399091
-8	9	-0.00321842	0.00552723
-7.5	9	-0.00352886	0.00721778
-7	9	-0.00387062	0.00908505
-6.5	9	-0.00422509	0.0111432
-6	9	-0.00456985	0.0133959
-5.5	9	-0.00487911	0.0158341
-5	9	-0.00512467	0.018434
-4.5	9	-0.00527757	0.021156
-4	9	-0.00531019	0.0239442
-3.5	9	-0.00519888	0.0267277
-3	9	-0.00492661	0.029423
-2.5	9	-0.00448545	0.0319386
-2	9	-0.00387829	0.0341808
-1.5	9	-0.00311952	0.03606
-1	9	-0.00223455	0.0374977
-0.5	9	-0.00125809	0.0384326
0	9	-0.0002316	0.0388246
0.5	9	0.000799876	0.0386585
1	9	0.00179119	0.0379448
1.5	9	0.00270056	0.0367186
2	9	0.00349275	0.0350368
2.5	9	0.00414165	0.0329738
3	9	0.004632	0.030615
3.5	9	0.00495991	0.0280508
4	9	0.00513222	0.0253699
4.5	9	0.00516484	0.0226532
5	9	0.00508034	0.01997
5.5	9	0.00490531	0.0173748
6	9	0.00466785	0.0149065
6.5	9	0.00439545	0.0125883
7	9	0.00411341	0.0104292
7.5	9	0.00384389	0.00842571
8	9	0.0036054	0.00656368
8.5	9	0.00341266	0.00482082
9	9	0.00327675	0.00316847
9.5	9	0.00320526	0.00157352
-9.5	9.5	-0.0013083	0.001274
-9	9.5	-0.00137901	0.00260291
-8.5	9.5	-0.00148106	0.00402029
-8	9.5	-0.00161071	0.00555684
-7.5	9.5	-0.00176246	0.00723871
-7	9.5	-0.00192898	0.00908571
-6.5	9.5	-0.00210102	0.0111093
-6	9.5	-0.00226751	0.0133108
-5.5	9.5	-0.0024158	0.0156792
-5	9.5	-0.0025322	0.0181899
-4.5	9.5	-0.00260274	0.0208038
-4	9.5	-0.00261422	0.0234675
-3.5	9.5	-0.00255544	0.026114
-3	9.5	-0.00241842	0.0286663
-2.5	9.5	-0.00219958	0.0310406
-2	9.5	-0.00190051	0.0331518
-1.5	9.5	-0.00152827	0.0349189
-1	9.5	-0.00109515	0.0362713
-0.5	9.5	-0.000617883	0.0371535
0	9.5	-0.000116429	0.0375294
0.5	9.5	0.000387533	0.0373851
1	9.5	0.000872272	0.0367295
1.5	9.5	0.00131766	0.0355939
2	9.5	0.0017067	0.034029
2.5	9.5	0.00202675	0.0321011
3	9.5	0.00227031	0.0298873
3.5	9.5	0.00243529	0.0274691
4	9.5	0.00252473	0.0249274
4.5	9.5	0.00254603	0.0223369
5	9.5	0.00250985	0.0197626
5.5	9.5	0.0024289	0.0172566
6	9.5	0.0023167	0.0148573
6.5	9.5	0.00218659	0.0125887
7	9.5	0.00205099	0.0104618
7.5	9.5	0.00192082	0.00847533
8	9.5	0.00180528	0.00661792
8.5	9.5	0.00171174	0.00486993
9	9.5	0.00164578	0.00320526
9.5	9.5	0.00161125	0.00159318
